Customer_ID,Age,Income,Expenses,Credit_Score,Loan_Amount,Loan_Type,Savings,EMI,EMI_Ratio,Salary_Delay_Days,Late_Payments,Credit_Utilization,Employment_Type,Transaction_Frequency,Existing_Loans,Account_Balance,Risk
CUST101406,36,30259,17713,849,555845,Auto Loan,66722,13437,0.444,0,0,0.682,Salaried,25,1,29931,Low
CUST101407,59,31001,23989,516,487475,Auto Loan,133397,8847,0.285,2,2,0.689,Salaried,22,4,20397,Low
CUST101408,21,48308,15752,729,343765,Personal Loan,38882,9342,0.193,0,0,0.483,Salaried,56,1,9182,Low
CUST101409,33,47987,32282,711,2974975,Home Loan,112047,58561,1.22,2,0,0.364,Self-Employed,47,4,20473,High
CUST101410,23,104739,26185,735,3510177,Home Loan,383980,67553,0.645,0,0,0.532,Salaried,34,4,194490,Low
CUST101411,45,48898,36435,620,3053028,Home Loan,130964,55961,1.144,4,0,0.55,Salaried,54,3,70480,High
CUST101412,32,57268,15119,779,141350,Personal Loan,158110,4292,0.075,0,0,0.457,Contract/Freelance,43,1,85714,Low
CUST101413,55,24783,22084,671,91256,Personal Loan,102722,1686,0.068,0,0,0.582,Salaried,18,4,38595,Low
CUST101414,46,55917,27703,579,440335,Personal Loan,111989,11238,0.201,1,1,0.573,Self-Employed,23,3,27483,Low
CUST101415,55,28989,21181,587,115204,Credit Card,14734,2863,0.099,4,1,0.235,Salaried,36,4,4853,Low
CUST101416,48,47952,33652,691,137813,Credit Card,201527,4238,0.088,0,0,0.449,Salaried,23,3,107524,Low
CUST101417,40,54712,26748,544,281648,Personal Loan,34591,8662,0.158,5,4,0.337,Salaried,52,4,14691,Medium
CUST101418,58,41046,20508,833,578368,Auto Loan,151444,17867,0.435,0,0,0.514,Salaried,26,0,76954,Low
CUST101419,41,130432,56451,769,436184,Education Loan,138046,10294,0.079,0,0,0.118,Self-Employed,36,2,13575,Low
CUST101420,62,76312,50384,835,474930,Personal Loan,44470,11697,0.153,0,0,0.394,Salaried,7,0,15192,Low
CUST101421,64,68170,33452,826,320704,Personal Loan,130796,9480,0.139,0,0,0.41,Salaried,27,1,65081,Low
CUST101422,46,56609,24644,650,427759,Personal Loan,223958,8419,0.149,1,0,0.26,Salaried,20,0,76593,Low
CUST101423,50,75432,47161,606,444213,Personal Loan,48861,8707,0.115,2,2,0.481,Contract/Freelance,42,4,10651,Medium
CUST101424,32,28381,12045,452,166620,Credit Card,44011,5149,0.181,7,6,0.737,Business Owner,53,0,10717,High
CUST101425,56,63203,31851,645,192107,Credit Card,102148,3537,0.056,0,1,0.37,Contract/Freelance,26,0,8812,Low
CUST101426,50,28261,15967,830,854257,Auto Loan,24848,19956,0.706,1,0,0.452,Self-Employed,5,0,13281,Medium
CUST101427,60,34247,15756,610,4727473,Home Loan,29803,97997,1.4,6,2,0.585,Self-Employed,30,2,12906,High
CUST101428,32,51670,24863,662,193229,Credit Card,213538,3705,0.072,1,1,0.267,Salaried,28,4,116639,Low
CUST101429,55,59423,45453,633,467164,Personal Loan,194978,14778,0.249,5,1,0.485,Contract/Freelance,59,3,27204,Low
CUST101430,41,23882,12452,712,235032,Personal Loan,41663,4777,0.2,2,0,0.387,Salaried,13,4,7438,Low
CUST101431,29,31868,15923,789,382247,Personal Loan,46313,9192,0.288,0,1,0.397,Salaried,25,1,16159,Low
CUST101432,28,46129,24240,549,53661,Credit Card,30977,1158,0.025,7,1,0.245,Self-Employed,6,0,3130,Low
CUST101433,45,36906,22646,565,223554,Credit Card,71419,5561,0.151,3,0,0.27,Salaried,54,1,28010,Low
CUST101434,35,58942,23887,806,664560,Auto Loan,100469,19097,0.324,0,0,0.62,Salaried,47,3,22919,Low
CUST101435,25,188371,114871,742,124553,Credit Card,785190,3392,0.02,0,0,0.541,Salaried,45,0,111963,Low
CUST101436,39,48470,28394,658,182498,Personal Loan,66987,4746,0.098,3,2,0.501,Salaried,38,2,15889,Low
CUST101437,49,38920,11660,825,3159376,Home Loan,82533,79457,1.4,0,0,0.562,Business Owner,27,0,46921,High
CUST101438,35,22395,17943,564,135917,Credit Card,72292,2697,0.12,7,0,0.285,Salaried,47,0,27876,Low
CUST101439,63,46805,35315,759,1064664,Education Loan,83534,25163,0.538,0,0,0.359,Business Owner,54,4,32737,Low
CUST101440,55,26289,11513,674,1105623,Auto Loan,95354,33914,1.29,2,1,0.393,Salaried,13,2,44670,Medium
CUST101441,43,66870,26271,732,286955,Personal Loan,227694,8462,0.127,0,0,0.273,Business Owner,12,2,115444,Low
CUST101442,62,49188,28624,477,270932,Education Loan,31573,5122,0.104,4,7,0.378,Salaried,39,1,11670,High
CUST101443,40,27696,9704,658,642289,Home Loan,108660,19119,0.69,1,0,0.698,Contract/Freelance,57,1,32601,Medium
CUST101444,27,98050,72655,743,2050596,Home Loan,191747,60682,0.619,0,0,0.291,Salaried,40,3,19887,Low
CUST101445,22,28826,13964,675,186926,Personal Loan,25466,5463,0.19,4,1,0.531,Salaried,43,0,12119,Low
CUST101446,62,38035,29555,787,392705,Personal Loan,125264,11548,0.304,0,0,0.46,Salaried,22,2,22993,Low
CUST101447,63,53510,23255,784,806878,Auto Loan,186674,25628,0.479,0,0,0.588,Salaried,34,1,25814,Low
CUST101448,53,59960,32036,599,855155,Auto Loan,47011,16054,0.268,1,1,0.633,Salaried,12,0,26518,Medium
CUST101449,25,78450,57065,750,233757,Personal Loan,150285,5464,0.07,1,2,0.345,Self-Employed,29,2,62483,Low
CUST101450,33,41370,20881,596,368624,Personal Loan,168869,11633,0.281,5,3,0.275,Contract/Freelance,53,0,63434,Low
CUST101451,22,70843,41662,685,427429,Auto Loan,225121,11001,0.155,1,2,0.604,Self-Employed,56,1,96799,Low
CUST101452,23,29753,20916,736,3101104,Home Loan,78420,85442,1.4,0,0,0.629,Salaried,37,4,19174,High
CUST101453,31,60666,28644,609,4129877,Home Loan,152663,95260,1.4,3,0,0.937,Salaried,49,1,81906,High
CUST101454,46,81408,30394,747,305234,Personal Loan,238824,6400,0.079,0,0,0.578,Business Owner,29,3,77402,Low
CUST101455,23,107034,37010,637,173291,Credit Card,333099,5493,0.051,4,1,0.36,Business Owner,34,4,116261,Low
CUST101456,64,18943,11966,631,200263,Education Loan,14687,4619,0.244,4,1,0.388,Salaried,24,2,3463,Medium
CUST101457,41,22680,13708,740,896065,Home Loan,41654,23165,1.021,1,0,0.033,Contract/Freelance,49,2,24507,Medium
CUST101458,32,58129,40611,609,947359,Auto Loan,151520,20286,0.349,1,2,0.348,Salaried,6,0,48565,Low
CUST101459,43,18000,9209,605,204968,Credit Card,61585,6464,0.359,4,3,0.268,Business Owner,35,0,4282,Low
CUST101460,55,42569,14886,768,320816,Personal Loan,147761,6935,0.163,0,0,0.506,Contract/Freelance,21,3,80348,Low
CUST101461,34,71127,17782,689,1138035,Education Loan,207836,35046,0.493,2,0,0.613,Self-Employed,44,3,57967,Medium
CUST101462,23,30966,29418,556,1583394,Home Loan,88132,34970,1.129,6,5,0.936,Salaried,33,1,32868,High
CUST101463,23,36378,22691,753,647705,Auto Loan,71701,20245,0.557,0,0,0.956,Self-Employed,39,0,14065,Medium
CUST101464,58,24751,14087,645,891677,Auto Loan,95014,20636,0.834,4,1,0.515,Salaried,44,1,6442,Medium
CUST101465,25,42848,25238,561,406886,Personal Loan,178488,12292,0.287,4,1,0.421,Business Owner,14,1,18158,Low
CUST101466,48,32156,11242,467,119345,Credit Card,124935,3150,0.098,4,5,0.518,Salaried,47,1,25897,Medium
CUST101467,37,32469,14245,757,94389,Credit Card,129476,1849,0.057,1,0,0.275,Self-Employed,16,1,65798,Low
CUST101468,55,24478,19437,607,425982,Personal Loan,101222,9431,0.385,1,2,0.917,Contract/Freelance,39,4,60262,Low
CUST101469,23,35527,22814,574,889639,Auto Loan,46478,25490,0.717,4,1,0.019,Salaried,44,3,5164,Medium
CUST101470,60,35334,15656,734,571599,Education Loan,90296,15631,0.442,0,0,0.702,Salaried,10,0,36521,Low
CUST101471,51,102608,38811,748,176188,Credit Card,270696,4050,0.039,0,0,0.233,Self-Employed,19,0,152929,Low
CUST101472,40,33611,16059,613,809437,Auto Loan,82068,16784,0.499,3,0,0.421,Salaried,15,4,18094,Low
CUST101473,30,46858,23703,758,332882,Personal Loan,182463,9855,0.21,0,0,0.01,Salaried,54,2,102171,Low
CUST101474,63,30958,25908,855,3002234,Home Loan,55729,80200,1.4,0,0,0.59,Salaried,22,1,17084,Medium
CUST101475,34,30782,16119,794,249420,Personal Loan,35253,6871,0.223,0,0,0.543,Salaried,33,2,8475,Low
CUST101476,42,20503,7862,781,101556,Credit Card,32747,2509,0.122,0,0,0.203,Self-Employed,27,1,16326,Low
CUST101477,38,21768,11794,707,122401,Credit Card,23346,2804,0.129,3,0,0.628,Self-Employed,11,1,2473,Low
CUST101478,31,23315,13686,642,657296,Education Loan,49408,15349,0.658,3,1,0.637,Salaried,14,1,15733,Medium
CUST101479,39,43594,16161,675,120769,Personal Loan,42166,2226,0.051,1,0,0.355,Salaried,46,2,6838,Low
CUST101480,27,65139,39494,717,864929,Education Loan,55388,26997,0.414,1,0,0.053,Salaried,25,3,16825,Low
CUST101481,21,18000,12946,573,654195,Education Loan,41472,15133,0.841,1,3,0.479,Salaried,45,2,14094,Medium
CUST101482,33,34483,19635,615,533136,Auto Loan,100158,13201,0.383,6,1,0.678,Self-Employed,49,0,39402,Medium
CUST101483,25,21696,9512,559,234871,Credit Card,63582,5402,0.249,6,3,0.363,Salaried,40,4,8138,Low
CUST101484,39,35635,16961,700,3246807,Home Loan,30972,74588,1.4,1,0,0.628,Salaried,13,1,15253,High
CUST101485,58,55358,17591,687,1704633,Home Loan,242817,47045,0.85,0,0,0.287,Contract/Freelance,54,3,134824,Low
CUST101486,28,32824,17438,625,542536,Personal Loan,32397,14857,0.453,5,0,0.467,Salaried,37,2,17391,Medium
CUST101487,21,43214,25648,750,515971,Personal Loan,135772,15140,0.35,0,0,0.267,Self-Employed,45,1,49655,Low
CUST101488,25,77254,32792,591,238674,Personal Loan,313231,4536,0.059,4,2,0.534,Salaried,55,2,131828,Low
CUST101489,43,49319,40518,621,753913,Auto Loan,199203,22796,0.462,4,1,0.634,Salaried,47,3,109285,Medium
CUST101490,33,28509,18842,746,2687503,Home Loan,72656,84370,1.4,0,0,0.696,Salaried,30,2,7913,Medium
CUST101491,42,58199,17402,759,118540,Personal Loan,93689,3775,0.065,0,0,0.438,Business Owner,32,2,41107,Low
CUST101492,22,37336,11271,612,389774,Personal Loan,142305,7719,0.207,1,2,0.211,Business Owner,5,2,51608,Low
CUST101493,35,48495,19991,700,1101431,Auto Loan,143078,27331,0.564,1,2,0.547,Salaried,46,0,63661,Medium
CUST101494,39,50610,38982,614,799442,Education Loan,185444,24900,0.492,2,0,0.437,Salaried,16,0,29279,Low
CUST101495,39,21694,14638,663,3236684,Home Loan,45557,92650,1.4,1,0,0.401,Salaried,27,0,9731,High
CUST101496,45,47769,37132,692,199463,Credit Card,198419,3758,0.079,2,1,0.458,Self-Employed,31,1,109960,Low
CUST101497,55,41873,23090,728,391709,Education Loan,176636,11823,0.282,2,0,0.515,Self-Employed,29,2,17899,Low
CUST101498,41,56411,29372,707,245460,Credit Card,194583,7300,0.129,3,0,0.354,Self-Employed,57,2,108780,Low
CUST101499,58,49592,18614,703,109466,Credit Card,211771,3166,0.064,1,1,0.536,Contract/Freelance,37,0,94529,Low
CUST101500,44,49754,29800,588,653350,Auto Loan,115130,15527,0.312,2,1,0.581,Salaried,50,3,22031,Medium
CUST101501,32,38518,20127,713,519138,Education Loan,49220,13940,0.362,0,0,0.529,Self-Employed,46,4,21253,Low
CUST101502,31,67192,34748,727,270602,Personal Loan,209882,7583,0.113,1,0,0.574,Self-Employed,41,4,114338,Low
CUST101503,35,27095,21040,739,139882,Credit Card,84359,3295,0.122,0,0,0.01,Salaried,9,0,13574,Low
CUST101504,47,18831,10024,619,2940782,Home Loan,46424,85212,1.4,4,5,0.417,Contract/Freelance,12,1,19976,High
CUST101505,31,18000,13254,758,365881,Personal Loan,27765,7986,0.444,0,0,0.373,Salaried,31,1,16064,Low
CUST101506,61,42777,14017,568,107018,Credit Card,128219,2201,0.051,2,1,0.477,Self-Employed,50,0,24207,Low
CUST101507,42,30504,28257,643,158747,Credit Card,37310,4766,0.156,2,2,0.315,Self-Employed,4,2,20653,Low
CUST101508,58,40801,20308,657,92753,Credit Card,143342,2110,0.052,0,0,0.345,Contract/Freelance,50,4,17345,Low
CUST101509,51,18000,11682,573,816638,Education Loan,74290,15349,0.853,4,0,0.612,Salaried,32,4,33437,Medium
CUST101510,35,29995,20135,655,187804,Credit Card,34989,5570,0.186,0,2,0.546,Salaried,34,2,2673,Medium
CUST101511,31,66952,32162,699,848278,Auto Loan,253151,24758,0.37,1,0,0.44,Business Owner,28,0,86307,Low
CUST101512,53,34087,22656,525,502194,Education Loan,44105,14681,0.431,5,3,0.369,Business Owner,30,4,3532,Medium
CUST101513,35,48251,32422,646,388114,Personal Loan,120709,8838,0.183,2,0,0.624,Salaried,7,3,70889,Low
CUST101514,31,42169,18983,531,241263,Personal Loan,177826,6380,0.151,4,2,0.688,Business Owner,28,4,90969,Low
CUST101515,61,39547,17868,854,3238685,Home Loan,32857,58927,1.4,0,0,0.6,Salaried,23,2,17215,High
CUST101516,42,57707,32105,698,804835,Auto Loan,49574,14513,0.251,1,0,0.294,Self-Employed,27,3,27708,Low
CUST101517,23,83188,44408,691,1632398,Auto Loan,360611,35308,0.424,3,0,1.0,Business Owner,19,2,160890,Medium
CUST101518,42,41841,31173,700,85580,Credit Card,47506,2170,0.052,2,2,0.473,Salaried,36,1,9958,Medium
CUST101519,41,27825,18041,731,23255,Personal Loan,51982,614,0.022,0,0,0.276,Salaried,54,1,31187,Low
CUST101520,59,27760,14994,763,116527,Credit Card,64847,2315,0.083,0,0,0.828,Contract/Freelance,8,3,15724,Low
CUST101521,52,72167,45815,547,339629,Auto Loan,38016,10239,0.142,4,2,0.67,Business Owner,28,0,20101,Medium
CUST101522,29,34219,9016,791,484677,Education Loan,42853,15235,0.445,0,0,0.436,Business Owner,18,4,19840,Low
CUST101523,27,37044,17183,786,1746683,Home Loan,141272,34355,0.927,0,0,0.458,Salaried,8,4,56427,Medium
CUST101524,47,28676,16927,674,580911,Auto Loan,73853,17157,0.598,1,0,0.681,Contract/Freelance,46,3,30991,Medium
CUST101525,23,38311,27053,670,94092,Credit Card,79518,2503,0.065,1,1,0.499,Salaried,26,3,3984,Low
CUST101526,35,25484,14729,416,1136478,Auto Loan,82259,28450,1.116,10,5,0.312,Salaried,33,4,30052,High
CUST101527,27,18000,13575,574,344055,Personal Loan,32383,8549,0.475,5,2,0.514,Salaried,39,0,3308,Medium
CUST101528,21,68490,45992,724,481743,Personal Loan,154387,13729,0.2,0,0,0.579,Business Owner,15,2,92550,Low
CUST101529,61,52646,25356,782,354959,Personal Loan,235586,7427,0.141,0,2,0.391,Contract/Freelance,55,2,39091,Low
CUST101530,24,19709,10454,742,4240021,Home Loan,70896,112468,1.4,0,0,0.228,Self-Employed,54,2,36644,Medium
CUST101531,21,52121,31647,674,760112,Auto Loan,141555,16463,0.316,2,0,0.444,Self-Employed,52,1,68667,Low
CUST101532,62,65345,31835,844,1324379,Auto Loan,170353,25418,0.389,0,0,0.556,Salaried,19,4,71362,Low
CUST101533,29,52479,40114,765,174726,Credit Card,203466,4498,0.086,0,0,0.63,Salaried,28,0,74634,Low
CUST101534,56,33273,13135,647,254472,Personal Loan,96607,5537,0.166,4,2,0.269,Salaried,19,1,27573,Low
CUST101535,22,26250,15599,865,425846,Personal Loan,48749,12093,0.461,0,0,0.188,Salaried,39,2,22888,Low
CUST101536,27,41624,27179,587,151423,Credit Card,90373,4104,0.099,2,2,0.498,Salaried,20,0,23827,Low
CUST101537,25,60573,30657,555,139368,Credit Card,74720,2946,0.049,5,1,0.405,Business Owner,58,0,34763,Medium
CUST101538,52,46093,21874,644,155041,Credit Card,199955,4661,0.101,1,0,0.367,Self-Employed,17,4,30123,Low
CUST101539,48,49963,26947,616,189441,Credit Card,155326,4330,0.087,3,3,0.441,Business Owner,12,2,77721,Low
CUST101540,41,24657,16364,649,168266,Education Loan,51639,4699,0.191,4,0,0.605,Salaried,31,0,24453,Low
CUST101541,31,48543,23302,748,570161,Education Loan,94152,12397,0.255,0,0,0.249,Salaried,53,0,44169,Low
CUST101542,24,49607,19860,677,1053095,Auto Loan,204776,21854,0.441,0,0,0.239,Salaried,5,1,56257,Low
CUST101543,46,43931,31239,679,3478015,Home Loan,85282,104493,1.4,1,0,0.314,Salaried,51,1,37195,High
CUST101544,31,42190,25563,685,212018,Personal Loan,148739,6543,0.155,2,0,0.171,Salaried,49,1,49130,Low
CUST101545,46,85448,59053,483,145591,Auto Loan,328266,3338,0.039,7,2,0.587,Salaried,55,1,65014,Low
CUST101546,51,30304,19889,551,5105038,Home Loan,125434,114402,1.4,3,4,0.552,Salaried,35,1,38655,High
CUST101547,58,78587,67206,647,327082,Personal Loan,156562,9105,0.116,2,1,0.65,Self-Employed,58,0,42294,Low
CUST101548,42,28845,20367,608,535471,Personal Loan,102726,11343,0.393,5,2,0.304,Salaried,26,4,14278,Low
CUST101549,21,66107,29658,660,830854,Education Loan,119490,25008,0.378,2,1,0.482,Salaried,13,3,6967,Low
CUST101550,33,69914,43056,799,252782,Personal Loan,298958,4580,0.066,0,0,0.46,Salaried,5,0,122559,Low
CUST101551,58,35176,16601,674,20000,Credit Card,19158,400,0.02,3,0,0.172,Salaried,35,2,8767,Low
CUST101552,44,84748,41223,568,544861,Education Loan,235664,10728,0.127,5,2,0.561,Salaried,7,2,51925,Medium
CUST101553,48,49566,17460,613,838920,Auto Loan,125888,18833,0.38,1,2,0.537,Salaried,13,3,75321,Low
CUST101554,41,29749,15170,825,405206,Personal Loan,119308,12207,0.41,0,0,0.377,Self-Employed,57,2,20377,Low
CUST101555,28,33916,21242,810,91679,Credit Card,46304,2472,0.073,0,0,0.169,Salaried,19,4,17827,Low
CUST101556,60,56796,30713,731,902957,Auto Loan,48228,17612,0.31,1,0,0.399,Contract/Freelance,13,0,24058,Low
CUST101557,55,60802,24083,547,371761,Personal Loan,236262,7102,0.117,6,2,0.183,Salaried,48,1,105390,Low
CUST101558,64,24931,8396,706,1143321,Auto Loan,47379,25197,1.011,1,0,0.488,Salaried,21,2,12701,Medium
CUST101559,58,37697,31879,713,312416,Personal Loan,67842,8335,0.221,2,0,0.558,Salaried,53,2,35369,Low
CUST101560,33,43984,26193,682,173245,Credit Card,40520,4559,0.104,0,0,0.406,Salaried,19,1,18619,Low
CUST101561,32,31939,13882,632,715619,Education Loan,133513,14026,0.439,0,1,0.709,Salaried,29,3,25461,Low
CUST101562,31,156547,96222,649,1110487,Auto Loan,474624,31817,0.203,2,0,0.342,Business Owner,5,1,216383,Low
CUST101563,61,44585,38186,626,463470,Education Loan,145737,12445,0.279,1,2,0.352,Salaried,45,1,33779,Low
CUST101564,45,42937,27345,583,20000,Home Loan,175688,635,0.02,3,1,0.461,Self-Employed,54,2,34224,Low
CUST101565,40,68589,17147,796,137565,Credit Card,265811,3540,0.052,0,0,0.807,Salaried,15,2,68752,Low
CUST101566,63,34052,31373,755,137874,Credit Card,78567,3114,0.091,0,0,0.349,Salaried,41,0,21187,Low
CUST101567,47,63155,18385,656,208204,Personal Loan,71939,4096,0.065,0,2,0.848,Salaried,29,2,4143,Medium
CUST101568,61,18949,9875,710,306916,Education Loan,60433,9474,0.5,0,0,0.42,Salaried,52,1,11767,Low
CUST101569,64,32724,12806,713,519256,Education Loan,101538,9620,0.294,0,0,0.279,Salaried,4,1,43264,Low
CUST101570,24,54697,24417,879,3071337,Home Loan,37649,70279,1.285,0,0,0.752,Contract/Freelance,57,3,9614,High
CUST101571,36,89492,52784,754,155010,Credit Card,366703,3942,0.044,0,0,0.433,Self-Employed,47,2,145944,Low
CUST101572,53,24089,6265,751,70050,Personal Loan,44347,1820,0.076,0,0,0.347,Contract/Freelance,32,4,18192,Low
CUST101573,56,26892,14451,683,135191,Personal Loan,59569,3536,0.131,2,0,0.6,Salaried,18,1,35050,Low
CUST101574,27,69944,49704,643,488371,Personal Loan,178716,13694,0.196,3,1,0.696,Business Owner,19,2,50909,Low
CUST101575,35,33354,14407,798,2987639,Home Loan,138355,59145,1.4,0,0,0.295,Self-Employed,5,0,51959,Medium
CUST101576,45,39122,13902,735,349702,Personal Loan,46241,9816,0.251,0,0,0.572,Self-Employed,8,1,20563,Low
CUST101577,56,50608,26847,609,186676,Personal Loan,99939,5685,0.112,6,2,0.453,Contract/Freelance,23,3,42162,Low
CUST101578,25,34560,17371,719,648998,Education Loan,86585,11959,0.346,0,0,0.244,Self-Employed,39,2,29610,Low
CUST101579,47,22374,10441,751,2779249,Home Loan,99958,51420,1.4,0,0,0.273,Business Owner,24,4,48664,Medium
CUST101580,34,24583,9431,502,117527,Credit Card,55533,3747,0.152,4,4,0.354,Self-Employed,8,3,22781,Medium
CUST101581,30,40315,25104,602,170925,Personal Loan,84426,3823,0.095,4,1,0.514,Salaried,44,4,35282,Low
CUST101582,43,19087,12089,711,243610,Personal Loan,80931,5937,0.311,0,0,0.442,Self-Employed,10,0,16773,Low
CUST101583,39,35111,14073,516,253531,Credit Card,110458,5664,0.161,2,3,0.762,Salaried,24,3,53708,Medium
CUST101584,48,18234,7662,530,2808593,Home Loan,21047,72436,1.4,5,1,0.703,Contract/Freelance,58,4,7577,High
CUST101585,34,113332,64498,657,4084374,Home Loan,136362,114202,1.008,0,3,0.389,Business Owner,20,0,70168,Medium
CUST101586,57,106331,44117,722,605320,Education Loan,327267,17336,0.163,2,0,0.384,Salaried,23,0,44641,Low
CUST101587,24,24930,14335,726,2850430,Home Loan,59040,65490,1.4,0,0,0.299,Salaried,4,2,15601,High
CUST101588,58,45051,34037,815,2487677,Home Loan,24142,53853,1.195,0,0,0.42,Salaried,5,3,10509,Medium
CUST101589,22,26051,14110,687,1250326,Auto Loan,59771,32074,1.231,2,0,0.402,Salaried,47,4,32828,Medium
CUST101590,53,34920,13273,648,395701,Personal Loan,148717,9251,0.265,1,0,0.477,Salaried,17,2,78278,Low
CUST101591,36,99396,60124,569,108546,Credit Card,346844,2899,0.029,4,1,0.784,Self-Employed,8,4,133861,Low
CUST101592,37,35786,18792,647,2758597,Home Loan,97854,73273,1.4,1,0,0.741,Self-Employed,54,2,44606,High
CUST101593,21,47638,25199,740,481799,Personal Loan,61014,14706,0.309,1,0,0.294,Business Owner,23,4,16837,Medium
CUST101594,51,26262,16192,744,20837,Home Loan,48389,376,0.02,0,0,0.544,Salaried,10,0,6995,Low
CUST101595,28,67224,43477,702,3547762,Home Loan,301604,68918,1.025,0,0,0.55,Salaried,17,3,95889,Low
CUST101596,50,18000,9989,727,1009936,Auto Loan,56452,29303,1.4,1,0,0.316,Salaried,12,1,32466,High
CUST101597,52,44393,24039,788,479433,Education Loan,71257,12547,0.283,0,0,0.654,Business Owner,57,2,18219,Low
CUST101598,58,39315,32981,686,158116,Credit Card,135714,2984,0.076,1,1,0.177,Salaried,48,4,46239,Low
CUST101599,52,29807,21404,796,3762587,Home Loan,25797,117377,1.4,1,0,0.594,Salaried,37,2,14670,High
CUST101600,34,59195,39465,618,369914,Education Loan,117344,10027,0.169,3,0,0.467,Salaried,44,0,12402,Low
CUST101601,53,93062,52894,674,194202,Credit Card,131824,4817,0.052,0,1,0.258,Business Owner,5,2,10358,Low
CUST101602,57,21260,8700,639,386424,Personal Loan,86827,11173,0.526,2,1,0.441,Salaried,28,0,33953,Low
CUST101603,34,113253,80164,747,331261,Personal Loan,389656,8727,0.077,0,0,0.74,Self-Employed,41,2,94110,Low
CUST101604,26,23268,13267,594,362854,Personal Loan,57937,8428,0.362,9,0,0.956,Self-Employed,46,0,24068,Medium
CUST101605,60,96760,45399,653,436631,Personal Loan,206215,9673,0.1,2,1,0.325,Business Owner,53,2,55128,Low
